Sequence,Best Hit,e-value
YEL049W,YNR076W,5.19e-160
YEL049W,YLR461W,5.19e-160
YEL049W,YLL064C,5.19e-160
YEL049W,YOL161C,2.45e-148
YEL049W,YMR325W,7.51e-104
YEL049W,YKL224C,7.45e-104
YEL049W,YPL282C,1.01e-98
YEL049W,YOR394W,1.01e-98
YEL049W,YIR041W,3.52e-97
YEL069C,YNR072W,0.0
YEL069C,YJR158W,0.0
YEL070W,YNR073C,0.0
YEL074W,YER188C-A,8.57e-23
YEL074W,YFL063W,6.22e-21
YEL074W,YNL337W,1.55e-19
YEL074W,YJR162C,2.19e-19
YEL075C,YER189W,0.0
YEL075C,YLR462W,3.16e-169
YEL075C,YJL225C,3.04e-168
YEL075C,YIL177C,3.04e-168
YEL075C,YPR202W,4.57e-164
YEL075C,YOR396W,2.91e-163
YEL075C,YML133C,2.28e-163
YEL075C,YLR467W,2.91e-163
YEL075C,YHL049C,4.31e-164
YEL075C,YPL283C,1.44e-161
YEL075C,YNL339C,1.44e-161
YEL075C,YGR296W,1.44e-161
YEL075C,YFL064C,1.27e-162
YEL075C,YHR218W,5.53e-57
YEL075C,YER190W,7.23e-15
YEL075W-A,YLR463C,0.0
YEL076C,YEL076C-A,0.0
YEL076C,YLR464W,0.0
YEL076C,YJL225C,0.0
YEL076C,YIL177C,0.0
YEL076C,YOR396W,0.0
YEL076C,YLR467W,0.0
YEL076C,YPL283C,0.0
YEL076C,YNL339C,0.0
YEL076C,YGR296W,0.0
YEL076C,YER190W,0.0
YEL076C,YPR203W,1.07e-71
YEL076C,YML133C,1.56e-70
YEL076C,YLL067C,1.37e-70
YEL076C,YLL066C,1.37e-70
YEL076C,YFL065C,1.38e-70
YEL076C,YHR218W,3.26e-69
YEL076C,YHL049C,1.37e-69
YEL076C,YLR466W,1.99e-64
YEL076C-A,YLR464W,0.0
YEL076C-A,YJL225C,0.0
YEL076C-A,YIL177C,0.0
YEL076C-A,YOR396W,0.0
YEL076C-A,YLR467W,0.0
YEL076C-A,YPL283C,0.0
YEL076C-A,YNL339C,0.0
YEL076C-A,YGR296W,0.0
YEL076C-A,YER190W,0.0
YEL076C-A,YLR466W,0.0
YEL076C-A,YPR203W,1.07e-71
YEL076C-A,YML133C,1.56e-70
YEL076C-A,YLL067C,1.37e-70
YEL076C-A,YLL066C,1.37e-70
YEL076C-A,YFL065C,1.38e-70
YEL076C-A,YHR218W,3.26e-69
YEL076C-A,YHL049C,1.37e-69
YEL077C,YJL225C,0.0
YEL077C,YIL177C,0.0
YEL077C,YPL283C,0.0
YEL077C,YNL339C,0.0
YEL077C,YGR296W,0.0
YEL077C,YER190W,0.0
YEL077C,YOR396W,0.0
YEL077C,YLR467W,0.0
YEL077C,YLR466W,0.0
YEL077C,YLL067C,0.0
YEL077C,YML133C,0.0
YEL077C,YLL066C,0.0
YEL077C,YPR204W,0.0
YEL077C,YHR219W,0.0
YEL077C,YHL050C,0.0
YEL077C,YFL066C,0.0
YEL077C,YHR218W,0.0
YEL077C,YHR218W-A,7.48e-163
YEL077W-A,YPR204C-A,0.0
YEL077W-A,YPL283W-B,0.0
YEL077W-A,YGR296C-B,0.0
YEL077W-A,YER190C-B,0.0
YEL077W-A,YOR396C-A,0.0
YEL077W-A,YLR467C-A,0.0
YEL077W-A,YLR466C-A,0.0
YEL077W-A,YHL050W-A,0.0
YEL077W-A,YNL339W-B,0.0
YEL077W-A,YML133W-B,0.0
YEL077W-A,YJL225W-A,0.0
YEL077W-A,YIL177W-A,0.0
YEL077W-A,YHR219C-A,0.0
YEL077W-A,YLL067W-A,0.0
YEL077W-A,YLL066W-A,0.0
YEL077W-A,YFL068W,0.0
YER011W,YOR010C,2.03e-97
YER056C,YER060W-A,0.0
YER056C,YER060W,0.0
YER056C-A,YIL052C,7.73e-132
YER060W,YER060W-A,0.0
YER066W,YFL009W,1.71e-127
YER070W,YIL066C,0.0
YER074W,YIL069C,0.0
YER081W,YIL074C,0.0
YER088C-A,YER089C,4.16e-32
YER131W,YGL189C,5.25e-145
YER137C-A,YPL257W-B,0.0
YER137C-A,YPL257W-A,0.0
YER137C-A,YLR157C-B,0.0
YER137C-A,YLR157C-A,0.0
YER137C-A,YER138C,0.0
YER137C-A,YML040W,0.0
YER137C-A,YML039W,0.0
YER137C-A,YLR227W-B,0.0
YER137C-A,YLR227W-A,0.0
YER137C-A,YJR027W,0.0
YER137C-A,YJR026W,0.0
YER137C-A,YLR256W-A,0.0
YER137C-A,YPR158C-D,0.0
YER137C-A,YPR158C-C,0.0
YER137C-A,YOL103W-B,0.0
YER137C-A,YOL103W-A,0.0
YER137C-A,YGR027W-B,0.0
YER137C-A,YGR027W-A,0.0
YER137C-A,YGR038C-B,0.0
YER137C-A,YGR038C-A,0.0
YER137C-A,YPR137C-B,0.0
YER137C-A,YPR137C-A,0.0
YER137C-A,YJR029W,0.0
YER137C-A,YJR028W,0.0
YER137C-A,YGR161C-D,0.0
YER137C-A,YGR161C-C,0.0
YER137C-A,YMR051C,0.0
YER137C-A,YMR050C,0.0
YER137C-A,YML045W-A,0.0
YER137C-A,YML045W,0.0
YER137C-A,YER160C,0.0
YER137C-A,YER159C-A,0.0
YER137C-A,YPR158W-B,0.0
YER137C-A,YPR158W-A,0.0
YER137C-A,YOR142W-B,0.0
YER137C-A,YOR142W-A,0.0
YER137C-A,YNL054W-B,0.0
YER137C-A,YNL054W-A,0.0
YER137C-A,YNL284C-B,0.0
YER137C-A,YNL284C-A,0.0
YER137C-A,YHR214C-C,0.0
YER137C-A,YHR214C-B,0.0
YER137C-A,YMR046C,0.0
YER137C-A,YMR045C,0.0
YER137C-A,YOR192C-B,8.80e-94
YER137C-A,YOR192C-A,2.15e-94
YER137C-A,YLR410W-B,1.92e-85
YER137C-A,YLR410W-A,4.70e-86
YER137C-A,YGR161W-B,8.93e-84
YER137C-A,YGR161W-A,2.18e-84
YER137C-A,YFL002W-B,2.18e-84
YER137C-A,YFL002W-A,8.93e-84
YER137C-A,YOR343W-B,4.15e-82
YER137C-A,YOR343W-A,1.02e-82
YER138C,YML039W,0.0
YER138C,YPL257W-B,0.0
YER138C,YLR157C-B,0.0
YER138C,YOL103W-B,0.0
YER138C,YJR027W,0.0
YER138C,YGR038C-B,0.0
YER138C,YML045W,0.0
YER138C,YPR137C-B,0.0
YER138C,YPR158W-B,0.0
YER138C,YLR227W-B,0.0
YER138C,YPR158C-D,0.0
YER138C,YMR050C,0.0
YER138C,YJR029W,0.0
YER138C,YOR142W-B,0.0
YER138C,YGR027W-B,0.0
YER138C,YNL054W-B,0.0
YER138C,YER160C,0.0
YER138C,YGR161C-D,0.0
YER138C,YHR214C-B,0.0
YER138C,YNL284C-B,0.0
YER138C,YMR045C,0.0
YER138C,YLR035C-A,0.0
YER138C,YPL257W-A,0.0
YER138C,YLR157C-A,0.0
YER138C,YML040W,0.0
YER138C,YLR227W-A,0.0
YER138C,YJR026W,0.0
YER138C,YLR256W-A,0.0
YER138C,YPR158C-C,0.0
YER138C,YOL103W-A,0.0
YER138C,YGR027W-A,0.0
YER138C,YGR038C-A,0.0
YER138C,YPR137C-A,0.0
YER138C,YJR028W,0.0
YER138C,YGR161C-C,0.0
YER138C,YMR051C,0.0
YER138C,YML045W-A,0.0
YER138C,YER159C-A,0.0
YER138C,YPR158W-A,0.0
YER138C,YOR142W-A,0.0
YER138C,YNL054W-A,0.0
YER138C,YGR161W-B,0.0
YER138C,YFL002W-A,0.0
YER138C,YOR343W-B,0.0
YER138C,YOR192C-B,0.0
YER138C,YLR410W-B,0.0
YER138C,YNL284C-A,0.0
YER138C,YHR214C-C,0.0
YER138C,YMR046C,0.0
YER138C,YOR192C-A,2.15e-94
YER138C,YLR410W-A,4.70e-86
YER138C,YGR161W-A,2.18e-84
YER138C,YFL002W-B,2.18e-84
YER138C,YOR343W-A,1.02e-82
YER138W-A,YIL060W,2.06e-45
YER138W-A,YHR145C,1.67e-45
YER138W-A,YOR192C-C,2.32e-42
YER159C-A,YMR051C,0.0
YER159C-A,YMR050C,0.0
YER159C-A,YER160C,0.0
YER159C-A,YGR161C-D,0.0
YER159C-A,YGR161C-C,0.0
YER159C-A,YPR158W-B,0.0
YER159C-A,YPR158W-A,0.0
YER159C-A,YOR142W-B,0.0
YER159C-A,YOR142W-A,0.0
YER159C-A,YML045W-A,0.0
YER159C-A,YML045W,0.0
YER159C-A,YGR038C-B,0.0
YER159C-A,YGR038C-A,0.0
YER159C-A,YOL103W-B,0.0
YER159C-A,YOL103W-A,0.0
YER159C-A,YLR256W-A,0.0
YER159C-A,YML040W,0.0
YER159C-A,YML039W,0.0
YER159C-A,YLR227W-B,0.0
YER159C-A,YLR227W-A,0.0
YER159C-A,YJR027W,0.0
YER159C-A,YJR026W,0.0
YER159C-A,YPR158C-D,0.0
YER159C-A,YPR158C-C,0.0
YER159C-A,YPL257W-B,0.0
YER159C-A,YPL257W-A,0.0
YER159C-A,YLR157C-B,0.0
YER159C-A,YLR157C-A,0.0
YER159C-A,YJR029W,0.0
YER159C-A,YJR028W,0.0
YER159C-A,YPR137C-B,0.0
YER159C-A,YPR137C-A,0.0
YER159C-A,YNL054W-B,0.0
YER159C-A,YNL054W-A,0.0
YER159C-A,YGR027W-B,0.0
YER159C-A,YGR027W-A,0.0
YER159C-A,YNL284C-B,0.0
YER159C-A,YNL284C-A,0.0
YER159C-A,YHR214C-C,0.0
YER159C-A,YHR214C-B,0.0
YER159C-A,YMR046C,0.0
YER159C-A,YMR045C,0.0
YER159C-A,YOR192C-B,8.87e-89
YER159C-A,YOR192C-A,2.17e-89
YER159C-A,YLR410W-B,4.12e-87
YER159C-A,YLR410W-A,1.01e-87
YER159C-A,YGR161W-B,1.92e-85
YER159C-A,YGR161W-A,4.70e-86
YER159C-A,YFL002W-B,4.70e-86
YER159C-A,YFL002W-A,1.92e-85
YER159C-A,YOR343W-B,8.93e-84
YER159C-A,YOR343W-A,2.18e-84
YER160C,YMR050C,0.0
YER160C,YGR161C-D,0.0
YER160C,YOR142W-B,0.0
YER160C,YML045W,0.0
YER160C,YPR158W-B,0.0
YER160C,YJR029W,0.0
YER160C,YGR027W-B,0.0
YER160C,YPR158C-D,0.0
YER160C,YOL103W-B,0.0
YER160C,YML039W,0.0
YER160C,YPL257W-B,0.0
YER160C,YLR157C-B,0.0
YER160C,YGR038C-B,0.0
YER160C,YJR027W,0.0
YER160C,YPR137C-B,0.0
YER160C,YNL054W-B,0.0
YER160C,YNL284C-B,0.0
YER160C,YLR227W-B,0.0
YER160C,YHR214C-B,0.0
YER160C,YMR045C,0.0
YER160C,YLR035C-A,0.0
YER160C,YMR051C,0.0
YER160C,YGR161C-C,0.0
YER160C,YPR158W-A,0.0
YER160C,YOR142W-A,0.0
YER160C,YML045W-A,0.0
YER160C,YGR038C-A,0.0
YER160C,YOL103W-A,0.0
YER160C,YLR256W-A,0.0
YER160C,YML040W,0.0
YER160C,YLR227W-A,0.0
YER160C,YJR026W,0.0
YER160C,YPR158C-C,0.0
YER160C,YPL257W-A,0.0
YER160C,YLR157C-A,0.0
YER160C,YJR028W,0.0
YER160C,YPR137C-A,0.0
YER160C,YNL054W-A,0.0
YER160C,YGR027W-A,0.0
YER160C,YOR343W-B,0.0
YER160C,YLR410W-B,0.0
YER160C,YGR161W-B,0.0
YER160C,YFL002W-A,0.0
YER160C,YOR192C-B,0.0
YER160C,YNL284C-A,0.0
YER160C,YHR214C-C,0.0
YER160C,YMR046C,0.0
YER160C,YOR192C-A,2.17e-89
YER160C,YLR410W-A,1.01e-87
YER160C,YGR161W-A,4.70e-86
YER160C,YFL002W-B,4.70e-86
YER160C,YOR343W-A,2.18e-84
YER188C-A,YJR162C,6.76e-129
YER188C-A,YFL063W,1.49e-126
YER188C-A,YNL337W,1.76e-113
YER188C-A,YKL225W,8.85e-113
YER188C-A,YLL065W,3.21e-112
YER188C-A,YNR077C,8.35e-97
YER188C-A,YMR326C,3.73e-91
YER188C-A,YOL166W-A,8.58e-55
YER189W,YPR202W,2.11e-167
YER189W,YOR396W,1.34e-166
YER189W,YML133C,1.05e-166
YER189W,YLR467W,1.34e-166
YER189W,YHL049C,1.99e-167
YER189W,YPL283C,6.65e-165
YER189W,YNL339C,6.65e-165
YER189W,YLR462W,6.84e-166
YER189W,YJL225C,6.57e-165
YER189W,YIL177C,6.57e-165
YER189W,YGR296W,6.65e-165
YER189W,YFL064C,5.86e-166
YER189W,YHR218W,2.55e-60
YER189W,YER190W,7.23e-15
YER190C-A,YPL283W-A,0.0
YER190C-A,YNL339W-A,0.0
YER190C-A,YML133W-A,0.0
YER190C-A,YGR296C-A,0.0
YER190C-A,YFL067W,3.81e-113
YER190C-B,YPR204C-A,0.0
YER190C-B,YPL283W-B,0.0
YER190C-B,YGR296C-B,0.0
YER190C-B,YOR396C-A,0.0
YER190C-B,YLR467C-A,0.0
YER190C-B,YLR466C-A,0.0
YER190C-B,YNL339W-B,0.0
YER190C-B,YML133W-B,0.0
YER190C-B,YHR219C-A,0.0
YER190C-B,YLL067W-A,0.0
YER190C-B,YLL066W-A,0.0
YER190C-B,YFL068W,0.0
YER190C-B,YHL050W-A,0.0
YER190C-B,YJL225W-A,0.0
YER190C-B,YIL177W-A,0.0
YER190W,YPL283C,0.0
YER190W,YGR296W,0.0
YER190W,YNL339C,0.0
YER190W,YOR396W,0.0
YER190W,YLR467W,0.0
YER190W,YLR466W,0.0
YER190W,YIL177C,0.0
YER190W,YJL225C,0.0
YER190W,YML133C,0.0
YER190W,YLL066C,0.0
YER190W,YLL067C,0.0
YER190W,YHR219W,0.0
YER190W,YPR204W,0.0
YER190W,YHL050C,0.0
YER190W,YFL066C,0.0
YER190W,YHR218W,0.0
YER190W,YLR464W,0.0
YER190W,YHL049C,0.0
YER190W,YHR218W-A,1.61e-164
YER190W,YPR203W,4.46e-145
YER190W,YFL065C,5.77e-144
YER190W,YLR462W,5.56e-132
YER190W,YPR202W,2.37e-87
YER190W,YFL064C,1.41e-87
YFL002W-A,YGR161W-B,0.0
YFL002W-A,YLR410W-B,0.0
YFL002W-A,YOR192C-B,0.0
YFL002W-A,YOR343W-B,0.0
YFL002W-A,YNL054W-B,0.0
YFL002W-A,YLR227W-B,0.0
YFL002W-A,YGR038C-B,0.0
YFL002W-A,YPR137C-B,0.0
YFL002W-A,YGR161W-A,0.0
YFL002W-A,YFL002W-B,0.0
YFL002W-A,YJR027W,0.0
YFL002W-A,YLR410W-A,0.0
YFL002W-A,YOR343W-A,0.0
YFL002W-A,YOR192C-A,0.0
YFL002W-A,YPL257W-B,0.0
YFL002W-A,YLR157C-B,0.0
YFL002W-A,YML039W,0.0
YFL002W-A,YOL103W-B,0.0
YFL002W-A,YPR158W-B,0.0
YFL002W-A,YML045W,0.0
YFL002W-A,YPR158C-D,0.0
YFL002W-A,YHR214C-B,0.0
YFL002W-A,YMR050C,0.0
YFL002W-A,YLR035C-A,0.0
YFL002W-A,YGR161C-D,0.0
YFL002W-A,YOR142W-B,0.0
YFL002W-A,YMR045C,0.0
YFL002W-A,YNL284C-B,0.0
YFL002W-A,YGR027W-B,0.0
YFL002W-A,YJR029W,0.0
YFL002W-A,YGR038C-A,2.18e-89
YFL002W-A,YPR158W-A,4.72e-86
YFL002W-A,YOR142W-A,4.72e-86
YFL002W-A,YMR051C,4.72e-86
YFL002W-A,YML040W,4.72e-86
YFL002W-A,YLR227W-A,4.72e-86
YFL002W-A,YJR026W,4.72e-86
YFL002W-A,YHR214C-C,5.13e-86
YFL002W-A,YGR161C-C,4.72e-86
YFL002W-A,YPL257W-A,2.19e-84
YFL002W-A,YML045W-A,2.19e-84
YFL002W-A,YLR256W-A,2.19e-84
YFL002W-A,YLR157C-A,2.19e-84
YFL002W-A,YOL103W-A,4.75e-81
YFL002W-A,YPR158C-C,2.21e-79
YFL002W-B,YGR161W-B,0.0
YFL002W-B,YGR161W-A,0.0
YFL002W-B,YLR410W-B,0.0
YFL002W-B,YLR410W-A,0.0
YFL002W-B,YOR343W-B,0.0
YFL002W-B,YOR343W-A,0.0
YFL002W-B,YOR192C-B,0.0
YFL002W-B,YOR192C-A,0.0
YFL002W-B,YGR038C-B,8.79e-89
YFL002W-B,YGR038C-A,2.18e-89
YFL002W-B,YPR158W-B,1.90e-85
YFL002W-B,YPR158W-A,4.72e-86
YFL002W-B,YOR142W-B,1.90e-85
YFL002W-B,YOR142W-A,4.72e-86
YFL002W-B,YMR051C,4.72e-86
YFL002W-B,YMR050C,1.90e-85
YFL002W-B,YML040W,4.72e-86
YFL002W-B,YML039W,1.90e-85
YFL002W-B,YLR227W-B,1.90e-85
YFL002W-B,YLR227W-A,4.72e-86
YFL002W-B,YJR027W,1.90e-85
YFL002W-B,YJR026W,4.72e-86
YFL002W-B,YHR214C-C,5.13e-86
YFL002W-B,YHR214C-B,1.94e-85
YFL002W-B,YGR161C-D,1.90e-85
YFL002W-B,YGR161C-C,4.72e-86
YFL002W-B,YPL257W-B,8.85e-84
YFL002W-B,YPL257W-A,2.19e-84
YFL002W-B,YML045W-A,2.19e-84
YFL002W-B,YML045W,8.85e-84
YFL002W-B,YLR256W-A,2.19e-84
YFL002W-B,YLR157C-B,8.85e-84
YFL002W-B,YLR157C-A,2.19e-84
YFL002W-B,YOL103W-B,1.92e-80
YFL002W-B,YOL103W-A,4.75e-81
YFL002W-B,YPR158C-D,8.92e-79
YFL002W-B,YPR158C-C,2.21e-79
YFL020C,YLL025W,1.58e-120
YFL020C,YGL261C,5.53e-115
YFL020C,YLR461W,1.20e-111
YFL020C,YLR037C,1.60e-110
YFL020C,YIR041W,7.46e-109
YFL050C,YOL130W,0.0
YFL056C,YNL331C,0.0
YFL056C,YJR155W,0.0
YFL056C,YOL165C,8.24e-144
YFL058W,YNL332W,0.0
YFL058W,YJR156C,0.0
YFL059W,YNL333W,0.0
YFL060C,YNL334C,0.0
YFL061W,YNL335W,0.0
YFL062W,YNL336W,0.0
YFL062W,YML132W,0.0
YFL062W,YGR295C,0.0
YFL062W,YJR161C,0.0
YFL062W,YIR043C,0.0
YFL062W,YHL048W,0.0
YFL062W,YKL219W,1.43e-150
YFL063W,YJR162C,6.61e-144
YFL063W,YNL337W,1.76e-113
YFL063W,YLL065W,3.21e-112
YFL063W,YNR077C,3.91e-90
YFL063W,YOR394C-A,7.38e-41
YFL064C,YPR202W,0.0
YFL064C,YOR396W,0.0
YFL064C,YLR467W,0.0
YFL064C,YML133C,0.0
YFL064C,YHL049C,0.0
YFL064C,YPL283C,0.0
YFL064C,YNL339C,0.0
YFL064C,YJL225C,0.0
YFL064C,YIL177C,0.0
YFL064C,YGR296W,0.0
YFL064C,YLR462W,0.0
YFL064C,YHR218W,4.73e-167
YFL065C,YPR203W,9.39e-162
YFL065C,YML133C,6.37e-159
YFL065C,YLL067C,5.61e-159
YFL065C,YLL066C,5.61e-159
YFL065C,YHL049C,1.21e-159
YFL065C,YHR218W,1.34e-152
YFL065C,YJL225C,5.23e-146
YFL065C,YIL177C,5.23e-146
YFL065C,YOR396W,2.31e-144
YFL065C,YLR467W,2.31e-144
YFL065C,YPL283C,5.32e-141
YFL065C,YNL339C,5.32e-141
YFL065C,YGR296W,5.32e-141
YFL065C,YLR464W,4.36e-70
YFL065C,YLR462W,2.94e-40
YFL066C,YJL225C,0.0
YFL066C,YPR204W,0.0
YFL066C,YML133C,0.0
YFL066C,YLL067C,0.0
YFL066C,YLL066C,0.0
YFL066C,YPL283C,0.0
YFL066C,YOR396W,0.0
YFL066C,YNL339C,0.0
YFL066C,YLR467W,0.0
YFL066C,YLR466W,0.0
YFL066C,YIL177C,0.0
YFL066C,YGR296W,0.0
YFL066C,YHL050C,0.0
YFL066C,YHR218W,0.0
YFL066C,YHR218W-A,5.91e-149
YFL067W,YPL283W-A,4.17e-113
YFL067W,YNL339W-A,4.17e-113
YFL067W,YML133W-A,4.17e-113
YFL067W,YGR296C-A,4.17e-113
YFL068W,YLL067W-A,0.0
YFL068W,YLL066W-A,0.0
YFL068W,YNL339W-B,0.0
YFL068W,YML133W-B,0.0
YFL068W,YHR219C-A,0.0
YFL068W,YOR396C-A,0.0
YFL068W,YLR467C-A,0.0
YFL068W,YLR466C-A,0.0
YFL068W,YHL050W-A,0.0
YFL068W,YPR204C-A,0.0
YFL068W,YPL283W-B,0.0
YFL068W,YGR296C-B,0.0
YFL068W,YJL225W-A,0.0
YFL068W,YIL177W-A,0.0
YFR009W,YFR009W-A,3.72e-135
YFR031C-A,YIL018W,0.0
YFR052C-A,YFR053C,1.91e-70
YGL008C,YPL036W,0.0
YGL031C,YGR148C,0.0
YGL051W,YGL053W,7.23e-62
YGL051W,YGL052W,8.75e-23
YGL076C,YPL198W,0.0
YGL135W,YPL220W,0.0
YGL147C,YNL067W,0.0
YGL177W,YGL178W,0.0
YGL258W,YOR387C,0.0
YGL259W,YIR039C,0.0
YGL260W,YIR040C,2.35e-113
YGL260W,YKL223W,1.09e-111
YGL260W,YHL045W,3.41e-62
YGL260W,YJL222W-B,2.07e-55
YGL260W,YIL175W,5.23e-55
YGL260W,YMR324C,2.38e-42
YGL260W,YJL222W-A,7.98e-42
YGL260W,YIL174W,7.98e-42
YGL261C,YHL046C,5.04e-180
YGL261C,YLR461W,5.08e-175
YGL261C,YJL223C,5.08e-175
YGL261C,YIL176C,5.08e-175
YGL261C,YNR076W,2.38e-168
YGL261C,YLL064C,2.38e-168
YGL261C,YGR294W,1.11e-166
YGL261C,YOL161C,5.19e-160
YGL261C,YKL224C,7.45e-104
YGL261C,YPL282C,4.70e-97
YGL261C,YOR394W,4.70e-97
YGL261C,YMR325W,3.52e-97
YGL261C,YIR041W,3.52e-97
YGL261C,YLL025W,7.62e-94
YGR010W,YGR011W,8.16e-123
YGR027C,YLR333C,1.04e-131
YGR027W-A,YGR027W-B,0.0
YGR027W-A,YJR029W,0.0
YGR027W-A,YJR028W,0.0
YGR027W-A,YPR137C-B,0.0
YGR027W-A,YPR137C-A,0.0
YGR027W-A,YML040W,0.0
YGR027W-A,YML039W,0.0
YGR027W-A,YLR227W-B,0.0
YGR027W-A,YLR227W-A,0.0
YGR027W-A,YJR027W,0.0
YGR027W-A,YJR026W,0.0
YGR027W-A,YPL257W-B,0.0
YGR027W-A,YPL257W-A,0.0
YGR027W-A,YLR157C-B,0.0
YGR027W-A,YLR157C-A,0.0
YGR027W-A,YLR256W-A,0.0
YGR027W-A,YPR158C-D,0.0
YGR027W-A,YPR158C-C,0.0
YGR027W-A,YOL103W-B,0.0
YGR027W-A,YOL103W-A,0.0
YGR027W-A,YGR038C-B,0.0
YGR027W-A,YGR038C-A,0.0
YGR027W-A,YNL054W-B,0.0
YGR027W-A,YNL054W-A,0.0
YGR027W-A,YGR161C-D,0.0
YGR027W-A,YGR161C-C,0.0
YGR027W-A,YMR051C,0.0
YGR027W-A,YMR050C,0.0
YGR027W-A,YPR158W-B,0.0
YGR027W-A,YPR158W-A,0.0
YGR027W-A,YOR142W-B,0.0
YGR027W-A,YOR142W-A,0.0
YGR027W-A,YML045W-A,0.0
YGR027W-A,YML045W,0.0
YGR027W-A,YNL284C-B,0.0
YGR027W-A,YNL284C-A,0.0
YGR027W-A,YHR214C-C,0.0
YGR027W-A,YHR214C-B,0.0
YGR027W-A,YMR046C,0.0
YGR027W-A,YMR045C,0.0
YGR027W-B,YJR029W,0.0
YGR027W-B,YOR142W-B,0.0
YGR027W-B,YMR050C,0.0
YGR027W-B,YGR161C-D,0.0
YGR027W-B,YPL257W-B,0.0
YGR027W-B,YLR157C-B,0.0
YGR027W-B,YPR158W-B,0.0
YGR027W-B,YML039W,0.0
YGR027W-B,YML045W,0.0
YGR027W-B,YOL103W-B,0.0
YGR027W-B,YPR158C-D,0.0
YGR027W-B,YJR027W,0.0
YGR027W-B,YPR137C-B,0.0
YGR027W-B,YGR038C-B,0.0
YGR027W-B,YNL284C-B,0.0
YGR027W-B,YLR227W-B,0.0
YGR027W-B,YMR045C,0.0
YGR027W-B,YNL054W-B,0.0
YGR027W-B,YHR214C-B,0.0
YGR027W-B,YLR035C-A,0.0
YGR027W-B,YJR028W,0.0
YGR027W-B,YPR137C-A,0.0
YGR027W-B,YML040W,0.0
YGR027W-B,YLR227W-A,0.0
YGR027W-B,YJR026W,0.0
YGR027W-B,YPL257W-A,0.0
YGR027W-B,YLR157C-A,0.0
YGR027W-B,YLR256W-A,0.0
YGR027W-B,YPR158C-C,0.0
YGR027W-B,YOL103W-A,0.0
YGR027W-B,YGR038C-A,0.0
YGR027W-B,YNL054W-A,0.0
YGR027W-B,YGR161C-C,0.0
YGR027W-B,YMR051C,0.0
YGR027W-B,YPR158W-A,0.0
YGR027W-B,YOR142W-A,0.0
YGR027W-B,YML045W-A,0.0
YGR027W-B,YNL284C-A,0.0
YGR027W-B,YOR343W-B,0.0
YGR027W-B,YLR410W-B,0.0
YGR027W-B,YGR161W-B,0.0
YGR027W-B,YOR192C-B,0.0
YGR027W-B,YHR214C-C,0.0
YGR027W-B,YMR046C,0.0
YGR032W,YLR342W,0.0
YGR034W,YLR344W,2.06e-157
YGR038C-A,YGR038C-B,0.0
YGR038C-A,YGR161C-D,0.0
YGR038C-A,YGR161C-C,0.0
YGR038C-A,YMR051C,0.0
YGR038C-A,YMR050C,0.0
YGR038C-A,YPR158W-B,0.0
YGR038C-A,YPR158W-A,0.0
YGR038C-A,YOR142W-B,0.0
YGR038C-A,YOR142W-A,0.0
YGR038C-A,YML045W-A,0.0
YGR038C-A,YML045W,0.0
YGR038C-A,YML040W,0.0
YGR038C-A,YML039W,0.0
YGR038C-A,YLR227W-B,0.0
YGR038C-A,YLR227W-A,0.0
YGR038C-A,YJR027W,0.0
YGR038C-A,YJR026W,0.0
YGR038C-A,YPL257W-B,0.0
YGR038C-A,YPL257W-A,0.0
YGR038C-A,YLR157C-B,0.0
YGR038C-A,YLR157C-A,0.0
YGR038C-A,YLR256W-A,0.0
YGR038C-A,YPR158C-D,0.0
YGR038C-A,YPR158C-C,0.0
YGR038C-A,YOL103W-B,0.0
YGR038C-A,YOL103W-A,0.0
YGR038C-A,YJR029W,0.0
YGR038C-A,YJR028W,0.0
YGR038C-A,YPR137C-B,0.0
YGR038C-A,YPR137C-A,0.0
YGR038C-A,YNL054W-B,0.0
YGR038C-A,YNL054W-A,0.0
YGR038C-A,YNL284C-B,0.0
YGR038C-A,YNL284C-A,0.0
YGR038C-A,YHR214C-C,0.0
YGR038C-A,YHR214C-B,0.0
YGR038C-A,YMR046C,0.0
YGR038C-A,YMR045C,0.0
YGR038C-A,YOR192C-B,4.10e-92
YGR038C-A,YOR192C-A,1.00e-92
YGR038C-A,YLR410W-B,1.91e-90
YGR038C-A,YLR410W-A,4.66e-91
YGR038C-A,YGR161W-B,8.87e-89
YGR038C-A,YGR161W-A,2.17e-89
YGR038C-A,YOR343W-B,4.12e-87
YGR038C-A,YOR343W-A,1.01e-87
YGR038C-B,YPR137C-B,0.0
YGR038C-B,YJR027W,0.0
YGR038C-B,YLR227W-B,0.0
YGR038C-B,YPL257W-B,0.0
YGR038C-B,YLR157C-B,0.0
YGR038C-B,YPR158W-B,0.0
YGR038C-B,YML039W,0.0
YGR038C-B,YML045W,0.0
YGR038C-B,YOL103W-B,0.0
YGR038C-B,YPR158C-D,0.0
YGR038C-B,YNL054W-B,0.0
YGR038C-B,YMR050C,0.0
YGR038C-B,YOR142W-B,0.0
YGR038C-B,YGR161C-D,0.0
YGR038C-B,YJR029W,0.0
YGR038C-B,YHR214C-B,0.0
YGR038C-B,YNL284C-B,0.0
YGR038C-B,YMR045C,0.0
YGR038C-B,YLR035C-A,0.0
YGR038C-B,YGR161W-B,0.0
YGR038C-B,YOR343W-B,0.0
YGR038C-B,YLR410W-B,0.0
