Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
hybrid.SPGP0H00660,parentB.XP_018219253.1,0.0,99,0, Identities = 403/405 (99%), Gaps = 0/405 (0%)
hybrid.SPGP0H00670,parentB.XP_018219254.1,2e-143,100,0, Identities = 273/273 (100%), Gaps = 0/273 (0%)
hybrid.SPGP0H00680,parentB.XP_018219255.1,0.0,100,0, Identities = 642/642 (100%), Gaps = 0/642 (0%)
hybrid.SPGP0H00690,parentB.XP_018219256.1,0.0,99,0, Identities = 2148/2157 (99%), Gaps = 0/2157 (0%)
hybrid.SPGP0H00700,parentB.XP_018219257.1,0.0,98,2, Identities = 1693/1728 (98%), Gaps = 27/1728 (2%)
hybrid.SPGP0H00710,parentB.XP_018219258.1,0.0,99,0, Identities = 1370/1383 (99%), Gaps = 6/1383 (0%)
hybrid.SPGP0H00720,parentB.XP_018219259.1,0.0,99,0, Identities = 1025/1029 (99%), Gaps = 0/1029 (0%)
hybrid.SPGP0H00730,parentB.XP_018219260.1,0.0,99,0, Identities = 1759/1761 (99%), Gaps = 0/1761 (0%)
hybrid.SPGP0H00740,parentB.XP_018219261.1,0.0,99,0, Identities = 902/906 (99%), Gaps = 0/906 (0%)
hybrid.SPGP0H00750,parentB.XP_018219262.1,0.0,99,0, Identities = 1845/1863 (99%), Gaps = 0/1863 (0%)
hybrid.SPGP0H00760,parentB.XP_018219263.1,6e-107,100,0, Identities = 207/207 (100%), Gaps = 0/207 (0%)
hybrid.SPGP0H00770,parentB.XP_018219264.1,0.0,99,0, Identities = 1320/1326 (99%), Gaps = 0/1326 (0%)
hybrid.SPGP0H00780,parentB.XP_018219265.1,0.0,99,1, Identities = 2149/2181 (99%), Gaps = 15/2181 (1%)
hybrid.SPGP0H00790,parentB.XP_018219266.1,0.0,99,0, Identities = 2199/2205 (99%), Gaps = 0/2205 (0%)
hybrid.SPGP0H00800,parentB.XP_018219267.1,0.0,99,0, Identities = 2362/2370 (99%), Gaps = 0/2370 (0%)
hybrid.SPGP0H00810,parentB.XP_018219268.1,0.0,99,0, Identities = 865/867 (99%), Gaps = 0/867 (0%)
hybrid.SPGP0H00820,parentB.XP_018219269.1,0.0,99,0, Identities = 1094/1101 (99%), Gaps = 0/1101 (0%)
hybrid.SPGP0H00830,parentB.XP_018219270.1,0.0,99,0, Identities = 2626/2637 (99%), Gaps = 0/2637 (0%)
hybrid.SPGP0H00840,parentB.XP_018219271.1,0.0,99,0, Identities = 775/777 (99%), Gaps = 0/777 (0%)
hybrid.SPGP0H00850,parentB.XP_018219272.1,0.0,99,0, Identities = 903/906 (99%), Gaps = 0/906 (0%)
hybrid.SPGP0H00860,parentB.XP_018219273.1,0.0,99,0, Identities = 1277/1281 (99%), Gaps = 0/1281 (0%)
hybrid.SPGP0H00870,parentB.XP_018219274.1,0.0,99,0, Identities = 1461/1464 (99%), Gaps = 0/1464 (0%)
hybrid.SPGP0H00880,parentB.XP_018219275.1,0.0,99,0, Identities = 472/474 (99%), Gaps = 0/474 (0%)
hybrid.SPGP0H00890,parentB.XP_018219276.1,2e-95,100,0, Identities = 186/186 (100%), Gaps = 0/186 (0%)
hybrid.SPGP0H00900,parentB.XP_018219277.1,0.0,99,0, Identities = 1446/1449 (99%), Gaps = 0/1449 (0%)
hybrid.SPGP0H00910,parentB.XP_018219278.1,0.0,99,0, Identities = 1325/1329 (99%), Gaps = 0/1329 (0%)
hybrid.SPGP0H00920,parentB.XP_018219279.1,0.0,99,0, Identities = 3052/3066 (99%), Gaps = 6/3066 (0%)
hybrid.SPGP0H00930,parentB.XP_018219280.1,0.0,99,0, Identities = 1180/1182 (99%), Gaps = 0/1182 (0%)
hybrid.SPGP0H00940,parentB.XP_018219281.1,0.0,99,0, Identities = 1231/1239 (99%), Gaps = 0/1239 (0%)
hybrid.SPGP0H00950,parentB.XP_018219282.1,0.0,99,0, Identities = 452/453 (99%), Gaps = 0/453 (0%)
hybrid.SPGP0H00960,parentB.XP_018219283.1,0.0,99,0, Identities = 1892/1910 (99%), Gaps = 3/1910 (0%)
hybrid.SPGP0H00970,parentB.XP_018219284.1,0.0,99,0, Identities = 1394/1398 (99%), Gaps = 0/1398 (0%)
hybrid.SPGP0H00980,parentB.XP_018219285.1,0.0,99,0, Identities = 1199/1203 (99%), Gaps = 0/1203 (0%)
hybrid.SPGP0H00990,parentB.XP_018219286.1,0.0,99,0, Identities = 2641/2652 (99%), Gaps = 0/2652 (0%)
hybrid.SPGP0Htrna38K,parentB.DI49_5564,2e-43,99,0, Identities = 94/95 (99%), Gaps = 0/95 (0%)
hybrid.SPGP0H01000,parentB.XP_018219287.1,0.0,99,0, Identities = 1405/1410 (99%), Gaps = 0/1410 (0%)
hybrid.SPGP0H01010,parentB.XP_018219288.1,0.0,99,0, Identities = 772/774 (99%), Gaps = 0/774 (0%)
hybrid.SPGP0H01020,parentB.XP_018219289.1,0.0,99,0, Identities = 1018/1020 (99%), Gaps = 0/1020 (0%)
hybrid.SPGP0H01030,parentB.XP_018219290.1,0.0,99,0, Identities = 802/807 (99%), Gaps = 0/807 (0%)
hybrid.SPGP0H01040,parentB.XP_018219291.1,0.0,99,0, Identities = 626/627 (99%), Gaps = 0/627 (0%)
hybrid.SPGP0H01050,parentB.XP_018219292.1,0.0,99,0, Identities = 1160/1164 (99%), Gaps = 0/1164 (0%)
hybrid.SPGP0H01060,parentB.XP_018219293.1,0.0,99,0, Identities = 655/660 (99%), Gaps = 0/660 (0%)
hybrid.SPGP0H01070,parentB.XP_018219294.1,0.0,99,0, Identities = 926/927 (99%), Gaps = 0/927 (0%)
hybrid.SPGP0H01080,parentB.XP_018219295.1,0.0,99,0, Identities = 1900/1908 (99%), Gaps = 0/1908 (0%)
hybrid.SPGP0H01090,parentB.XP_018219296.1,0.0,99,0, Identities = 865/867 (99%), Gaps = 0/867 (0%)
hybrid.SPGP0H01100,parentB.XP_018219297.1,0.0,99,0, Identities = 2025/2037 (99%), Gaps = 0/2037 (0%)
hybrid.SPGP0H01110,parentB.XP_018219298.1,0.0,99,0, Identities = 1923/1926 (99%), Gaps = 0/1926 (0%)
hybrid.SPGP0Htrna22P,parentB.DI49_4914,1e-50,100,0, Identities = 105/105 (100%), Gaps = 0/105 (0%)
hybrid.SPGP0H01120,parentB.XP_018219300.1,0.0,99,1, Identities = 1728/1752 (99%), Gaps = 15/1752 (1%)
hybrid.SPGP0H01130,parentB.XP_018219300.1,6e-64,100,0, Identities = 131/131 (100%), Gaps = 0/131 (0%)
hybrid.SPGP0H01140,parentB.XP_018219301.1,0.0,99,0, Identities = 1039/1044 (99%), Gaps = 0/1044 (0%)
hybrid.SPGP0H01150,parentB.XP_018219302.1,0.0,99,0, Identities = 2215/2226 (99%), Gaps = 0/2226 (0%)
hybrid.SPGP0H01160,parentB.XP_018219303.1,0.0,99,0, Identities = 705/708 (99%), Gaps = 0/708 (0%)
hybrid.SPGP0H01170,parentB.XP_018219304.1,0.0,99,0, Identities = 645/648 (99%), Gaps = 3/648 (0%)
hybrid.SPGP0H01180,parentB.XP_018219305.1,0.0,99,0, Identities = 941/942 (99%), Gaps = 0/942 (0%)
hybrid.SPGP0H01190,parentB.XP_018219306.1,0.0,99,0, Identities = 2220/2226 (99%), Gaps = 0/2226 (0%)
hybrid.SPGP0H01220,parentB.XP_018219307.1,0.0,99,0, Identities = 1207/1215 (99%), Gaps = 0/1215 (0%)
hybrid.SPGP0H01230,parentB.XP_018219308.1,0.0,99,0, Identities = 1051/1053 (99%), Gaps = 0/1053 (0%)
hybrid.SPGP0H01240,parentB.XP_018219309.1,0.0,99,0, Identities = 3552/3561 (99%), Gaps = 0/3561 (0%)
hybrid.SPGP0Htrna19N,parentB.DI49_5581,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0H01250,parentB.XP_018219310.1,0.0,99,0, Identities = 2029/2034 (99%), Gaps = 0/2034 (0%)
hybrid.SPGP0H01260,parentB.XP_018219311.1,0.0,100,0, Identities = 633/633 (100%), Gaps = 0/633 (0%)
hybrid.SPGP0H01270,parentB.XP_018219312.1,0.0,99,0, Identities = 1705/1710 (99%), Gaps = 0/1710 (0%)
hybrid.SPGP0H01280,parentB.XP_018219313.1,0.0,99,0, Identities = 1031/1032 (99%), Gaps = 0/1032 (0%)
hybrid.SPGP0H01290,parentB.XP_018219314.1,0.0,99,0, Identities = 1846/1857 (99%), Gaps = 0/1857 (0%)
hybrid.SPGP0H01300,parentB.XP_018219315.1,0.0,99,0, Identities = 5015/5037 (99%), Gaps = 0/5037 (0%)
hybrid.SPGP0H01310,parentB.XP_018219316.1,0.0,100,0, Identities = 552/552 (100%), Gaps = 0/552 (0%)
hybrid.SPGP0H01320,parentB.XP_018219317.1,0.0,99,0, Identities = 772/777 (99%), Gaps = 0/777 (0%)
hybrid.SPGP0H01330,parentB.XP_018219318.1,0.0,100,0, Identities = 429/429 (100%), Gaps = 0/429 (0%)
hybrid.SPGP0H01340,parentB.XP_018219319.1,0.0,99,0, Identities = 565/567 (99%), Gaps = 0/567 (0%)
hybrid.SPGP0H01350,parentB.XP_018219320.1,0.0,99,0, Identities = 3246/3270 (99%), Gaps = 0/3270 (0%)
hybrid.SPGP0H01360,parentB.XP_018219321.1,0.0,99,0, Identities = 1176/1182 (99%), Gaps = 0/1182 (0%)
hybrid.SPGP0H01370,parentB.XP_018219322.1,0.0,99,0, Identities = 980/984 (99%), Gaps = 0/984 (0%)
hybrid.SPGP0H01380,parentB.XP_018219323.1,0.0,99,0, Identities = 945/949 (99%), Gaps = 0/949 (0%)
hybrid.SPGP0H01390,parentB.XP_018219324.1,0.0,99,0, Identities = 376/378 (99%), Gaps = 0/378 (0%)
hybrid.SPGP0H01400,parentB.XP_018219325.1,0.0,99,0, Identities = 849/852 (99%), Gaps = 0/852 (0%)
hybrid.SPGP0H01410,parentB.XP_018219326.1,0.0,99,0, Identities = 864/870 (99%), Gaps = 0/870 (0%)
hybrid.SPGP0H01420,parentB.XP_018219327.1,0.0,99,0, Identities = 996/1002 (99%), Gaps = 0/1002 (0%)
hybrid.SPGP0H01430,parentB.XP_018219328.1,0.0,99,0, Identities = 1805/1815 (99%), Gaps = 0/1815 (0%)
hybrid.SPGP0H01440,parentB.XP_018219329.1,0.0,99,0, Identities = 3317/3327 (99%), Gaps = 0/3327 (0%)
hybrid.SPGP0H01450,parentB.XP_018219330.1,0.0,99,0, Identities = 1310/1314 (99%), Gaps = 0/1314 (0%)
hybrid.SPGP0H01460,parentB.XP_018219331.1,0.0,99,0, Identities = 698/699 (99%), Gaps = 0/699 (0%)
hybrid.SPGP0H01470,parentB.XP_018219332.1,0.0,99,0, Identities = 2291/2298 (99%), Gaps = 0/2298 (0%)
hybrid.SPGP0H01480,parentB.XP_018219333.1,0.0,99,0, Identities = 2828/2832 (99%), Gaps = 0/2832 (0%)
hybrid.SPGP0H01490,parentB.XP_018219334.1,0.0,100,0, Identities = 882/882 (100%), Gaps = 0/882 (0%)
hybrid.SPGP0H01500,parentB.XP_018219335.1,0.0,99,0, Identities = 806/807 (99%), Gaps = 0/807 (0%)
hybrid.SPGP0H01510,parentB.XP_018219336.1,0.0,99,0, Identities = 4369/4383 (99%), Gaps = 0/4383 (0%)
hybrid.SPGP0H01520,parentB.XP_018219337.1,0.0,100,0, Identities = 1305/1305 (100%), Gaps = 0/1305 (0%)
hybrid.SPGP0H01530,parentB.XP_018219338.1,0.0,99,0, Identities = 1695/1704 (99%), Gaps = 0/1704 (0%)
hybrid.SPGP0H01540,parentB.XP_018219339.1,0.0,99,0, Identities = 1462/1464 (99%), Gaps = 0/1464 (0%)
hybrid.SPGP0H01550,parentB.XP_018219340.1,0.0,99,0, Identities = 938/939 (99%), Gaps = 0/939 (0%)
hybrid.SPGP0H01560,parentB.XP_018219341.1,3e-145,100,0, Identities = 276/276 (100%), Gaps = 0/276 (0%)
hybrid.SPGP0H01570,parentB.XP_018219342.1,0.0,99,0, Identities = 1390/1395 (99%), Gaps = 3/1395 (0%)
hybrid.SPGP0H01580,parentB.XP_018219343.1,0.0,99,0, Identities = 3800/3813 (99%), Gaps = 0/3813 (0%)
hybrid.SPGP0H01590,parentB.XP_018219344.1,0.0,99,0, Identities = 701/702 (99%), Gaps = 0/702 (0%)
hybrid.SPGP0H01600,parentB.XP_018219345.1,0.0,99,0, Identities = 714/717 (99%), Gaps = 0/717 (0%)
hybrid.SPGP0H01610,parentB.XP_018219346.1,0.0,99,0, Identities = 3016/3024 (99%), Gaps = 0/3024 (0%)
hybrid.SPGP0H01620,parentB.XP_018219347.1,0.0,99,0, Identities = 1709/1716 (99%), Gaps = 0/1716 (0%)
hybrid.SPGP0H01630,parentB.XP_018219348.1,0.0,99,0, Identities = 2722/2739 (99%), Gaps = 12/2739 (0%)
hybrid.SPGP0H01640,parentB.XP_018219349.1,0.0,99,0, Identities = 878/879 (99%), Gaps = 0/879 (0%)
hybrid.SPGP0Htrna31D,parentB.DI49_4675,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0H01650,parentB.XP_018219350.1,0.0,99,0, Identities = 656/657 (99%), Gaps = 0/657 (0%)
hybrid.SPGP0H01660,parentB.XP_018219351.1,0.0,99,0, Identities = 1652/1656 (99%), Gaps = 0/1656 (0%)
hybrid.SPGP0H01670,parentB.XP_018219352.1,0.0,99,0, Identities = 2524/2529 (99%), Gaps = 0/2529 (0%)
hybrid.SPGP0H01680,parentB.XP_018219353.1,0.0,99,0, Identities = 1197/1200 (99%), Gaps = 0/1200 (0%)
hybrid.SPGP0H01690,parentB.XP_018219354.1,0.0,99,0, Identities = 1108/1110 (99%), Gaps = 0/1110 (0%)
hybrid.SPGP0H01700,parentB.XP_018219355.1,0.0,99,0, Identities = 1877/1884 (99%), Gaps = 0/1884 (0%)
hybrid.SPGP0H01710,parentB.XP_018219356.1,0.0,99,0, Identities = 1981/1995 (99%), Gaps = 0/1995 (0%)
hybrid.SPGP0H01720,parentB.XP_018219357.1,0.0,99,0, Identities = 1057/1060 (99%), Gaps = 1/1060 (0%)
hybrid.SPGP0H01730,parentB.XP_018219358.1,0.0,99,1, Identities = 2698/2724 (99%), Gaps = 18/2724 (1%)
hybrid.SPGP0H01740,parentB.XP_018219359.1,0.0,99,0, Identities = 988/990 (99%), Gaps = 0/990 (0%)
hybrid.SPGP0Htrna41G,parentB.DI49_4977,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0H01750,parentB.XP_018219360.1,0.0,99,0, Identities = 1003/1008 (99%), Gaps = 0/1008 (0%)
hybrid.SPGP0H01760,parentB.XP_018219361.1,0.0,99,0, Identities = 2353/2364 (99%), Gaps = 0/2364 (0%)
hybrid.SPGP0H01770,parentB.XP_018219362.1,0.0,99,0, Identities = 824/825 (99%), Gaps = 0/825 (0%)
hybrid.SPGP0H01780,parentB.XP_018219363.1,0.0,99,0, Identities = 1858/1866 (99%), Gaps = 0/1866 (0%)
hybrid.SPGP0H01790,parentB.XP_018219364.1,0.0,99,0, Identities = 554/558 (99%), Gaps = 0/558 (0%)
hybrid.SPGP0H01800,parentB.XP_018219365.1,0.0,99,0, Identities = 1536/1542 (99%), Gaps = 0/1542 (0%)
hybrid.SPGP0H01810,parentB.XP_018219366.1,0.0,99,0, Identities = 488/492 (99%), Gaps = 0/492 (0%)
hybrid.SPGP0H01820,parentB.XP_018219367.1,0.0,99,0, Identities = 3663/3675 (99%), Gaps = 0/3675 (0%)
hybrid.SPGP0H01830,parentB.XP_018219368.1,0.0,100,0, Identities = 774/774 (100%), Gaps = 0/774 (0%)
hybrid.SPGP0H01840,parentB.XP_018219369.1,0.0,99,0, Identities = 4520/4536 (99%), Gaps = 0/4536 (0%)
hybrid.SPGP0H01850,parentB.XP_018219370.1,0.0,99,0, Identities = 1753/1764 (99%), Gaps = 0/1764 (0%)
hybrid.SPGP0H01860,parentB.XP_018219371.1,0.0,99,0, Identities = 1343/1353 (99%), Gaps = 0/1353 (0%)
hybrid.SPGP0H01870,parentB.XP_018219372.1,0.0,99,0, Identities = 2151/2172 (99%), Gaps = 0/2172 (0%)
hybrid.SPGP0H01880,parentB.XP_018219373.1,0.0,99,0, Identities = 785/786 (99%), Gaps = 0/786 (0%)
hybrid.SPGP0H01890,parentB.XP_018219374.1,0.0,99,0, Identities = 946/951 (99%), Gaps = 0/951 (0%)
hybrid.SPGP0H01900,parentB.XP_018219375.1,2e-148,99,0, Identities = 284/285 (99%), Gaps = 0/285 (0%)
hybrid.SPGP0H01910,parentB.XP_018219376.1,0.0,99,0, Identities = 2080/2091 (99%), Gaps = 0/2091 (0%)
hybrid.SPGP0H01920,parentB.XP_018219377.1,0.0,99,0, Identities = 1608/1611 (99%), Gaps = 0/1611 (0%)
hybrid.SPGP0H01930,parentB.XP_018219378.1,0.0,100,0, Identities = 888/888 (100%), Gaps = 0/888 (0%)
hybrid.SPGP0H01940,parentB.XP_018219379.1,0.0,99,0, Identities = 2490/2505 (99%), Gaps = 0/2505 (0%)
hybrid.SPGP0H01950,parentB.XP_018219380.1,0.0,99,0, Identities = 572/573 (99%), Gaps = 0/573 (0%)
hybrid.SPGP0H01960,parentB.XP_018219381.1,0.0,99,0, Identities = 938/939 (99%), Gaps = 0/939 (0%)
hybrid.SPGP0H01970,parentB.XP_018219382.1,0.0,99,0, Identities = 2512/2514 (99%), Gaps = 0/2514 (0%)
hybrid.SPGP0H01980,parentB.XP_018219383.1,0.0,99,0, Identities = 1363/1368 (99%), Gaps = 0/1368 (0%)
hybrid.SPGP0H01990,parentB.XP_018219384.1,3e-105,100,0, Identities = 204/204 (100%), Gaps = 0/204 (0%)
hybrid.SPGP0H02000,parentB.XP_018219385.1,0.0,99,0, Identities = 2419/2430 (99%), Gaps = 0/2430 (0%)
hybrid.SPGP0H02010,parentB.XP_018219386.1,0.0,99,0, Identities = 1878/1887 (99%), Gaps = 0/1887 (0%)
hybrid.SPGP0H02020,parentB.XP_018219387.1,0.0,99,0, Identities = 2348/2364 (99%), Gaps = 0/2364 (0%)
hybrid.SPGP0H02030,parentB.XP_018219388.1,0.0,99,0, Identities = 1059/1062 (99%), Gaps = 0/1062 (0%)
hybrid.SPGP0H02040,parentB.XP_018219389.1,0.0,99,0, Identities = 868/870 (99%), Gaps = 0/870 (0%)
hybrid.SPGP0H02050,parentB.XP_018219390.1,0.0,99,0, Identities = 1850/1857 (99%), Gaps = 0/1857 (0%)
hybrid.SPGP0H02060,parentB.XP_018219391.1,0.0,100,0, Identities = 1182/1182 (100%), Gaps = 0/1182 (0%)
hybrid.SPGP0Htrna30V,parentB.DI49_4248,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0H02070,parentB.XP_018219392.1,0.0,99,0, Identities = 1392/1398 (99%), Gaps = 0/1398 (0%)
hybrid.SPGP0H02080,parentB.XP_018219393.1,0.0,99,0, Identities = 2298/2307 (99%), Gaps = 1/2307 (0%)
hybrid.SPGP0H02090,parentB.XP_018219394.1,0.0,99,0, Identities = 549/552 (99%), Gaps = 0/552 (0%)
hybrid.SPGP0H02100,parentB.XP_018219395.1,0.0,99,0, Identities = 814/816 (99%), Gaps = 0/816 (0%)
hybrid.SPGP0H02110,parentB.XP_018219396.1,0.0,99,0, Identities = 2038/2061 (99%), Gaps = 9/2061 (0%)
hybrid.SPGP0H02130,parentB.XP_018219397.1,0.0,99,0, Identities = 1186/1188 (99%), Gaps = 0/1188 (0%)
hybrid.SPGP0H02140,parentB.XP_018219398.1,0.0,99,0, Identities = 662/663 (99%), Gaps = 0/663 (0%)
hybrid.SPGP0H02150,parentB.XP_018219399.1,0.0,99,0, Identities = 443/445 (99%), Gaps = 0/445 (0%)
hybrid.SPGP0H02160,parentB.XP_018219400.1,0.0,99,0, Identities = 1319/1320 (99%), Gaps = 0/1320 (0%)
hybrid.SPGP0H02180,parentB.XP_018219401.1,0.0,99,0, Identities = 362/363 (99%), Gaps = 0/363 (0%)
hybrid.SPGP0H02190,parentB.XP_018219402.1,0.0,99,0, Identities = 1337/1338 (99%), Gaps = 0/1338 (0%)
hybrid.SPGP0H02200,parentB.XP_018219403.1,0.0,99,0, Identities = 4841/4863 (99%), Gaps = 0/4863 (0%)
hybrid.SPGP0Htrna18M,parentB.DI49_5351,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0H02210,parentB.XP_018219404.1,0.0,99,0, Identities = 1117/1122 (99%), Gaps = 0/1122 (0%)
hybrid.SPGP0H02220,parentB.XP_018219405.1,0.0,98,1, Identities = 856/870 (98%), Gaps = 12/870 (1%)
hybrid.SPGP0H02230,parentB.XP_018219406.1,0.0,99,0, Identities = 2473/2484 (99%), Gaps = 0/2484 (0%)
hybrid.SPGP0H02240,parentB.XP_018219407.1,0.0,99,0, Identities = 1230/1236 (99%), Gaps = 0/1236 (0%)
hybrid.SPGP0H02250,parentB.XP_018219408.1,0.0,99,0, Identities = 1214/1215 (99%), Gaps = 0/1215 (0%)
hybrid.SPGP0H02260,parentB.XP_018219409.1,0.0,99,0, Identities = 1412/1413 (99%), Gaps = 0/1413 (0%)
hybrid.SPGP0H02270,parentB.XP_018219410.1,0.0,99,0, Identities = 1224/1242 (99%), Gaps = 6/1242 (0%)
hybrid.SPGP0H02280,parentB.XP_018219411.1,0.0,100,0, Identities = 663/663 (100%), Gaps = 0/663 (0%)
hybrid.SPGP0H02290,parentB.XP_018219412.1,0.0,99,0, Identities = 1856/1860 (99%), Gaps = 0/1860 (0%)
hybrid.SPGP0H02300,parentB.XP_018219413.1,0.0,99,0, Identities = 1686/1695 (99%), Gaps = 0/1695 (0%)
hybrid.SPGP0H02310,parentB.XP_018219414.1,0.0,99,0, Identities = 2179/2184 (99%), Gaps = 0/2184 (0%)
hybrid.SPGP0H02320,parentB.XP_018219415.1,0.0,99,0, Identities = 3447/3450 (99%), Gaps = 0/3450 (0%)
hybrid.SPGP0H02330,parentB.XP_018219416.1,0.0,99,0, Identities = 2268/2274 (99%), Gaps = 0/2274 (0%)
hybrid.SPGP0H02340,parentB.XP_018219417.1,0.0,99,0, Identities = 1287/1290 (99%), Gaps = 0/1290 (0%)
hybrid.SPGP0H02350,parentB.XP_018219418.1,3e-110,100,0, Identities = 213/213 (100%), Gaps = 0/213 (0%)
hybrid.SPGP0H02360,parentB.XP_018219419.1,0.0,99,0, Identities = 2689/2697 (99%), Gaps = 0/2697 (0%)
hybrid.SPGP0H02370,parentB.XP_018219420.1,0.0,99,0, Identities = 1270/1272 (99%), Gaps = 0/1272 (0%)
hybrid.SPGP0H02380,parentB.XP_018219421.1,0.0,99,0, Identities = 780/783 (99%), Gaps = 0/783 (0%)
hybrid.SPGP0H02390,parentB.XP_018219422.1,0.0,99,0, Identities = 710/711 (99%), Gaps = 0/711 (0%)
hybrid.SPGP0H02400,parentB.XP_018219423.1,0.0,99,0, Identities = 556/558 (99%), Gaps = 0/558 (0%)
hybrid.SPGP0H02410,parentB.XP_018219424.1,0.0,99,0, Identities = 1453/1458 (99%), Gaps = 0/1458 (0%)
hybrid.SPGP0H02420,parentB.XP_018219425.1,0.0,99,0, Identities = 2565/2580 (99%), Gaps = 0/2580 (0%)
hybrid.SPGP0H02440,parentB.XP_018219426.1,0.0,99,0, Identities = 794/798 (99%), Gaps = 0/798 (0%)
hybrid.SPGP0H02450,parentB.XP_018219427.1,0.0,99,0, Identities = 1081/1083 (99%), Gaps = 0/1083 (0%)
hybrid.SPGP0H02460,parentB.XP_018219428.1,0.0,99,0, Identities = 923/924 (99%), Gaps = 0/924 (0%)
hybrid.SPGP0H02470,parentB.XP_018219429.1,0.0,99,0, Identities = 879/882 (99%), Gaps = 0/882 (0%)
hybrid.SPGP0H02480,parentB.XP_018219430.1,0.0,100,0, Identities = 441/441 (100%), Gaps = 0/441 (0%)
hybrid.SPGP0H02490,parentB.XP_018219431.1,0.0,99,0, Identities = 469/471 (99%), Gaps = 0/471 (0%)
hybrid.SPGP0H02500,parentB.XP_018219432.1,0.0,99,0, Identities = 3740/3747 (99%), Gaps = 0/3747 (0%)
hybrid.SPGP0H02510,parentB.XP_018219433.1,0.0,99,0, Identities = 906/909 (99%), Gaps = 0/909 (0%)
hybrid.SPGP0H02520,parentB.XP_018219434.1,0.0,98,1, Identities = 1388/1413 (98%), Gaps = 21/1413 (1%)
hybrid.SPGP0H02530,parentB.XP_018219435.1,0.0,99,0, Identities = 1306/1311 (99%), Gaps = 0/1311 (0%)
hybrid.SPGP0H02540,parentB.XP_018219436.1,0.0,99,0, Identities = 1517/1521 (99%), Gaps = 0/1521 (0%)
hybrid.SPGP0H02550,parentB.XP_018219437.1,0.0,99,0, Identities = 686/687 (99%), Gaps = 0/687 (0%)
hybrid.SPGP0H02560,parentB.XP_018219438.1,0.0,99,0, Identities = 2415/2424 (99%), Gaps = 0/2424 (0%)
hybrid.SPGP0H02570,parentB.XP_018219439.1,3e-62,100,0, Identities = 126/126 (100%), Gaps = 0/126 (0%)
hybrid.SPGP0H02580,parentB.XP_018219440.1,0.0,99,0, Identities = 634/636 (99%), Gaps = 0/636 (0%)
hybrid.SPGP0H02590,parentB.XP_018219441.1,0.0,100,0, Identities = 1311/1311 (100%), Gaps = 0/1311 (0%)
hybrid.SPGP0H02600,parentB.XP_018219442.1,0.0,99,0, Identities = 900/903 (99%), Gaps = 0/903 (0%)
hybrid.SPGP0H02620,parentB.XP_018219443.1,0.0,99,0, Identities = 1483/1485 (99%), Gaps = 0/1485 (0%)
hybrid.SPGP0H02630,parentB.XP_018219444.1,0.0,99,0, Identities = 1107/1113 (99%), Gaps = 0/1113 (0%)
hybrid.SPGP0H02640,parentB.XP_018219445.1,0.0,99,0, Identities = 2026/2034 (99%), Gaps = 0/2034 (0%)
hybrid.SPGP0H02650,parentB.XP_018219446.1,0.0,99,0, Identities = 1333/1335 (99%), Gaps = 0/1335 (0%)
hybrid.SPGP0H02660,parentB.XP_018219447.1,0.0,99,0, Identities = 1254/1257 (99%), Gaps = 0/1257 (0%)
hybrid.SPGP0H02670,parentB.XP_018219448.1,0.0,99,0, Identities = 971/975 (99%), Gaps = 0/975 (0%)
hybrid.SPGP0H02680,parentB.XP_018219449.1,0.0,99,0, Identities = 688/693 (99%), Gaps = 0/693 (0%)
hybrid.SPGP0H02690,parentB.XP_018219450.1,0.0,99,0, Identities = 2027/2037 (99%), Gaps = 0/2037 (0%)
hybrid.SPGP0H02700,parentB.XP_018219451.1,0.0,99,0, Identities = 1331/1338 (99%), Gaps = 0/1338 (0%)
hybrid.SPGP0H02710,parentB.XP_018219452.1,0.0,99,0, Identities = 910/915 (99%), Gaps = 0/915 (0%)
hybrid.SPGP0H02720,parentB.XP_018219453.1,0.0,100,0, Identities = 537/537 (100%), Gaps = 0/537 (0%)
hybrid.SPGP0H02730,parentB.XP_018219454.1,0.0,99,0, Identities = 529/531 (99%), Gaps = 0/531 (0%)
hybrid.SPGP0H02740,parentB.XP_018219455.1,0.0,99,1, Identities = 1972/1998 (99%), Gaps = 21/1998 (1%)
hybrid.SPGP0H02750,parentB.XP_018219456.1,0.0,99,0, Identities = 836/843 (99%), Gaps = 0/843 (0%)
hybrid.SPGP0H02760,parentB.XP_018219457.1,0.0,99,0, Identities = 2432/2439 (99%), Gaps = 0/2439 (0%)
hybrid.SPGP0H02770,parentB.XP_018219458.1,0.0,100,0, Identities = 486/486 (100%), Gaps = 0/486 (0%)
hybrid.SPGP0H02780,parentB.XP_018219459.1,0.0,99,0, Identities = 652/654 (99%), Gaps = 0/654 (0%)
hybrid.SPGP0H02790,parentB.XP_018219460.1,0.0,99,0, Identities = 1313/1314 (99%), Gaps = 0/1314 (0%)
