Sequence,Best Hit,e-value
SPGP0Ytrna25G,SPGP0KXtrna23G,1.22e-31
SPGP0Ytrna25G,SPGP0Btrna2G,1.22e-31
SPGP0Ytrna25G,SPGP0Btrna1G,1.22e-31
SPGP0Ytrna25G,SPGP0Ytrna26G,1.22e-31
SPGP0Ytrna25G,SPGP0Etrna43G,5.66e-30
SPGP0Ytrna25G,SPGP0ACtrna35G,5.66e-30
SPGP0Y00700,SPGP0E01160,2.00e-92
SPGP0Y00710,SPGP0E01150,0.0
SPGP0Y00710,SPGP0E01140,0.0
SPGP0Y00720,SPGP0E01130,0.0
SPGP0Y00740,SPGP0E01110,0.0
SPGP0Ytrna21L,SPGP0CStrna7L,1.31e-53
SPGP0Ytrna21L,SPGP0Gtrna35L,1.31e-53
SPGP0Ytrna21L,SPGP0AJtrna25L,1.31e-53
SPGP0Ytrna21L,SPGP0AHtrna23L,1.31e-53
SPGP0Ytrna21L,SPGP0ADtrna36L,1.31e-53
SPGP0Ytrna21L,SPGP0Etrna44L,2.84e-50
SPGP0Ytrna21L,SPGP0Etrna43L,2.84e-50
SPGP0Ytrna21L,SPGP0ALtrna38L,3.76e-49
SPGP0Ytrna21L,SPGP0Btrna3L,3.76e-49
SPGP0Ytrna21L,SPGP0Ftrna28L,1.75e-47
SPGP0Ytrna21L,SPGP0Ctrna10L,1.75e-47
SPGP0Ytrna21L,SPGP0AGtrna45L,1.75e-47
SPGP0Ytrna21L,SPGP0Etrna40L,2.31e-46
SPGP0Y00770,SPGP0E01080,0.0
SPGP0Y00780,SPGP0E01070,0.0
SPGP0Y00790,SPGP0E01060,0.0
SPGP0Y00810,SPGP0E01040,0.0
SPGP0Ytrna5W,SPGP0Gtrna10W,7.23e-51
SPGP0Ytrna5W,SPGP0AStrna6W,7.23e-51
SPGP0Ytrna5W,SPGP0Ztrna7W,7.23e-51
SPGP0Ytrna5W,SPGP0Etrna11W,1.20e-43
SPGP0Ytrna5W,SPGP0Ftrna8W,5.60e-42
SPGP0Ytrna5W,SPGP0Etrna12W,5.60e-42
SPGP0Y00830,SPGP0E01020,0.0
SPGP0Y00840,SPGP0E01010,0.0
SPGP0Y00870,SPGP0E00980,0.0
SPGP0Y00890,SPGP0E00960,0.0
SPGP0Y00900,SPGP0E00950,0.0
SPGP0Y00920,SPGP0E00930,0.0
SPGP0Y00940,SPGP0E00910,0.0
SPGP0Y00960,SPGP0E00890,0.0
SPGP0Y00970,SPGP0E00880,2.16e-179
SPGP0Y01000,SPGP0E00850,0.0
SPGP0Y01010,SPGP0E00840,2.26e-27
SPGP0Y01050,SPGP0E00790,0.0
SPGP0Y01050,SPGP0C01110,0.0
SPGP0Y01080,SPGP0E00760,0.0
SPGP0Ytrna26G,SPGP0Gtrna40G,1.22e-31
SPGP0Ytrna26G,SPGP0CAtrna37G,1.22e-31
SPGP0Ytrna26G,SPGP0Ftrna36G,1.22e-31
SPGP0Ytrna26G,SPGP0Etrna42G,1.22e-31
SPGP0Ytrna26G,SPGP0BEtrna34G,1.22e-31
SPGP0Ytrna26G,SPGP0Dtrna32G,1.22e-31
SPGP0Ytrna26G,SPGP0Dtrna31G,1.22e-31
SPGP0Ytrna26G,SPGP0ODtrna21G,1.22e-31
SPGP0Ytrna26G,SPGP0AHtrna27G,1.22e-31
SPGP0Ytrna26G,SPGP0AGtrna45G,1.22e-31
SPGP0Ytrna26G,SPGP0AFtrna29G,1.22e-31
SPGP0Ytrna26G,SPGP0AFtrna28G,1.22e-31
SPGP0Ytrna26G,SPGP0AEtrna8G,1.22e-31
SPGP0Ytrna26G,SPGP0AEtrna7G,1.22e-31
SPGP0Ytrna26G,SPGP0KXtrna23G,1.22e-31
SPGP0Ytrna26G,SPGP0Btrna2G,1.22e-31
SPGP0Ytrna26G,SPGP0Btrna1G,1.22e-31
SPGP0Ytrna26G,SPGP0Etrna43G,5.66e-30
SPGP0Ytrna26G,SPGP0ACtrna35G,5.66e-30
SPGP0Y01090,SPGP0E00750,0.0
SPGP0Y01150,SPGP0E00700,0.0
SPGP0Y01170,SPGP0E00680,0.0
SPGP0Y01190,SPGP0E00660,0.0
SPGP0Y01200,SPGP0E00650,1.70e-174
SPGP0Y01280,SPGP0E00570,0.0
SPGP0Y01320,SPGP0E00530,0.0
SPGP0Y01330,SPGP0E00520,0.0
SPGP0Y01390,SPGP0E00450,0.0
SPGP0Y01400,SPGP0E00440,0.0
SPGP0Y01410,SPGP0AP00180,0.0
SPGP0Y01410,SPGP0E00430,0.0
SPGP0Y01410,SPGP0AQ00130,0.0
SPGP0Ytrna20T,SPGP0ACtrna26T,3.45e-32
SPGP0Ytrna20T,SPGP0Etrna34T,7.47e-29
SPGP0Ytrna20T,SPGP0Etrna33T,7.47e-29
SPGP0Ytrna20T,SPGP0AQtrna35T,7.47e-29
SPGP0Ytrna20T,SPGP0APtrna36T,7.47e-29
SPGP0Y01430,SPGP0E00410,0.0
SPGP0Y01430,SPGP0AQ00210,0.0
SPGP0Y01450,SPGP0E00390,0.0
SPGP0Y01460,SPGP0E00380,0.0
SPGP0Y01470,SPGP0E00370,0.0
SPGP0Y01490,SPGP0E00350,0.0
SPGP0Y01500,SPGP0E00340,0.0
SPGP0Y01520,SPGP0E00320,0.0
SPGP0Y01540,SPGP0E00300,4.60e-43
SPGP0Y01550,SPGP0E00290,0.0
SPGP0Y01560,SPGP0E00280,1.38e-150
SPGP0Y01580,SPGP0E00260,0.0
SPGP0Y01600,SPGP0E00240,0.0
SPGP0Y01630,SPGP0E00210,0.0
SPGP0Y01660,SPGP0E00180,0.0
SPGP0Y01680,SPGP0E00160,0.0
SPGP0Y01690,SPGP0E00150,0.0
SPGP0JD00100,SPGP0F02570,0.0
SPGP0Ztrna18V,SPGP0Htrna30V,2.77e-33
SPGP0Ztrna18V,SPGP0Gtrna28V,2.77e-33
SPGP0Ztrna18V,SPGP0Gtrna27V,2.77e-33
SPGP0Ztrna18V,SPGP0Gtrna26V,2.77e-33
SPGP0Ztrna18V,SPGP0Ftrna22V,2.77e-33
SPGP0Ztrna18V,SPGP0Ftrna21V,2.77e-33
SPGP0Ztrna18V,SPGP0Ftrna20V,2.77e-33
SPGP0Ztrna18V,SPGP0Etrna31V,2.77e-33
SPGP0Ztrna18V,SPGP0Ctrna3V,2.77e-33
SPGP0Ztrna18V,SPGP0AMtrna35V,2.77e-33
SPGP0Ztrna18V,SPGP0AKtrna24V,2.77e-33
SPGP0Ztrna18V,SPGP0Ztrna19V,2.77e-33
SPGP0Ztrna18V,SPGP0Etrna32V,1.29e-31
SPGP0Ztrna18V,SPGP0Dtrna17V,1.29e-31
SPGP0Ztrna18V,SPGP0Htrna29V,6.00e-30
SPGP0Ztrna8H,SPGP0Gtrna12H,3.45e-32
SPGP0Ztrna8H,SPGP0AKtrna11H,1.60e-30
SPGP0Ztrna8H,SPGP0Htrna13H,7.52e-24
SPGP0Ztrna8H,SPGP0Etrna14H,7.52e-24
SPGP0Ztrna8H,SPGP0Ftrna9H,3.50e-22
SPGP0Ztrna19V,SPGP0Htrna30V,2.77e-33
SPGP0Ztrna19V,SPGP0Gtrna28V,2.77e-33
SPGP0Ztrna19V,SPGP0Gtrna27V,2.77e-33
SPGP0Ztrna19V,SPGP0Gtrna26V,2.77e-33
SPGP0Ztrna19V,SPGP0Ftrna22V,2.77e-33
SPGP0Ztrna19V,SPGP0Ftrna21V,2.77e-33
SPGP0Ztrna19V,SPGP0Ftrna20V,2.77e-33
SPGP0Ztrna19V,SPGP0Etrna31V,2.77e-33
SPGP0Ztrna19V,SPGP0Ctrna3V,2.77e-33
SPGP0Ztrna19V,SPGP0AMtrna35V,2.77e-33
SPGP0Ztrna19V,SPGP0AKtrna24V,2.77e-33
SPGP0Ztrna19V,SPGP0Etrna32V,1.29e-31
SPGP0Ztrna19V,SPGP0Dtrna17V,1.29e-31
SPGP0Ztrna19V,SPGP0Htrna29V,6.00e-30
SPGP0Ztrna7W,SPGP0Gtrna10W,7.23e-51
SPGP0Ztrna7W,SPGP0AStrna6W,7.23e-51
SPGP0Ztrna7W,SPGP0Etrna11W,1.20e-43
SPGP0Ztrna7W,SPGP0Ftrna8W,5.60e-42
SPGP0Ztrna7W,SPGP0Etrna12W,5.60e-42
SPGP0Ztrna24A,SPGP0Itrna19A,9.78e-33
SPGP0Ztrna24A,SPGP0Gtrna30A,9.78e-33
SPGP0Ztrna24A,SPGP0Gtrna29A,9.78e-33
SPGP0Ztrna24A,SPGP0BXtrna21A,9.78e-33
SPGP0Ztrna24A,SPGP0Ftrna27A,9.78e-33
SPGP0Ztrna24A,SPGP0Etrna35A,9.78e-33
SPGP0Ztrna24A,SPGP0Ctrna4A,9.78e-33
SPGP0Ztrna24A,SPGP0NGtrna33A,9.78e-33
SPGP0Ztrna24A,SPGP0AFtrna20A,9.78e-33
SPGP0Ztrna24A,SPGP0ADtrna31A,9.78e-33
SPGP0Ztrna24A,SPGP0ACtrna25A,9.78e-33
SPGP0Ztrna24A,SPGP0Ftrna26A,4.55e-31
SPGP0Ztrna27K,SPGP0CBtrna33K,9.78e-33
SPGP0Ztrna27K,SPGP0Gtrna36K,9.78e-33
SPGP0Ztrna27K,SPGP0Ftrna30K,9.78e-33
SPGP0Ztrna27K,SPGP0Etrna41K,9.78e-33
SPGP0Ztrna27K,SPGP0Etrna39K,9.78e-33
SPGP0Ztrna27K,SPGP0BEtrna28K,9.78e-33
SPGP0Ztrna27K,SPGP0RZtrna3K,9.78e-33
SPGP0Ztrna27K,SPGP0AHtrna23K,9.78e-33
SPGP0Ztrna27K,SPGP0AGtrna42K,9.78e-33
SPGP0Ztrna27K,SPGP0AFtrna25K,9.78e-33
SPGP0Ztrna27K,SPGP0AEtrna5K,9.78e-33
SPGP0Ztrna27K,SPGP0Btrna2K,9.78e-33
SPGP0Ztrna27K,SPGP0Btrna1K,9.78e-33
SPGP0Ztrna27K,SPGP0ABtrna31K,4.55e-31
SPGP0Z01030,SPGP0F02010,0.0
SPGP0Z01030,SPGP0G01990,0.0
SPGP0Ztrna25R,SPGP0Gtrna34R,3.45e-32
SPGP0Ztrna25R,SPGP0Gtrna33R,3.45e-32
SPGP0Ztrna25R,SPGP0Ftrna27R,3.45e-32
SPGP0Ztrna25R,SPGP0Itrna23R,2.08e-29
SPGP0Ztrna25R,SPGP0Ftrna26R,2.08e-29
SPGP0Ztrna25R,SPGP0Etrna38R,2.08e-29
SPGP0Ztrna25R,SPGP0Etrna37R,2.08e-29
SPGP0Ztrna25R,SPGP0Etrna36R,2.08e-29
SPGP0Ztrna25R,SPGP0Btrna1R,9.66e-28
SPGP0Z01340,SPGP0Z01350,2.14e-80
SPGP0Ztrna21E,SPGP0Itrna19E,3.45e-32
SPGP0Ztrna21E,SPGP0Gtrna26E,3.45e-32
SPGP0Ztrna21E,SPGP0Ftrna23E,3.45e-32
SPGP0Ztrna21E,SPGP0Etrna28E,3.45e-32
SPGP0Ztrna21E,SPGP0Etrna27E,3.45e-32
SPGP0Ztrna21E,SPGP0AZtrna22E,3.45e-32
SPGP0Ztrna21E,SPGP0Ctrna4E,3.45e-32
SPGP0Ztrna21E,SPGP0AMtrna31E,3.45e-32
SPGP0Ztrna21E,SPGP0AHtrna18E,3.45e-32
SPGP0Ztrna21E,SPGP0AGtrna30E,3.45e-32
SPGP0Ztrna21E,SPGP0AAtrna20E,3.45e-32
SPGP0Ztrna21E,SPGP0Etrna29E,1.24e-31
SPGP0Ztrna21E,SPGP0Btrna1E,1.62e-25
SPGP0Ztrna27L,SPGP0Itrna24L,4.23e-37
SPGP0Ztrna27L,SPGP0Etrna42L,4.23e-37
SPGP0Ztrna27L,SPGP0AOtrna39L,4.23e-37
SPGP0Ztrna27L,SPGP0Ctrna12L,4.23e-37
SPGP0Ztrna27L,SPGP0KOtrna22L,4.23e-37
SPGP0Ztrna27L,SPGP0Btrna2L,4.23e-37
SPGP0Ztrna27L,SPGP0ALtrna37L,1.97e-35
SPGP0Ztrna27L,SPGP0Btrna1L,1.97e-35
SPGP0Ztrna16N,SPGP0COtrna9N,2.77e-33
SPGP0Ztrna16N,SPGP0Htrna19N,2.77e-33
SPGP0Ztrna16N,SPGP0Etrna21N,2.77e-33
SPGP0Ztrna16N,SPGP0Dtrna14N,2.77e-33
SPGP0Ztrna16N,SPGP0Dtrna13N,2.77e-33
SPGP0Ztrna16N,SPGP0Ctrna4N,2.77e-33
SPGP0Ztrna16N,SPGP0ALtrna18N,2.77e-33
SPGP0Ztrna16N,SPGP0AHtrna11N,2.77e-33
SPGP0Ztrna16N,SPGP0AGtrna22N,2.77e-33
SPGP0Ztrna16N,SPGP0AFtrna12N,2.77e-33
SPGP0Ztrna16N,SPGP0AEtrna3N,2.77e-33
SPGP0Ztrna16N,SPGP0AOtrna20N,1.29e-31
SPGP0Ztrna16N,SPGP0ACtrna17N,2.79e-28
SPGP0JJ00100,SPGP0KB00100,4.33e-85
SPGP0AA00100,SPGP0RR00100,0.0
SPGP0AA00120,SPGP0G01260,0.0
SPGP0AA00120,SPGP0F01270,0.0
SPGP0AA00190,SPGP0F01300,1.91e-100
SPGP0AA00310,SPGP0E03930,0.0
SPGP0AA00630,SPGP0E03500,1.29e-29
SPGP0AAtrna20E,SPGP0Itrna19E,3.45e-32
SPGP0AAtrna20E,SPGP0Gtrna26E,3.45e-32
SPGP0AAtrna20E,SPGP0Ftrna23E,3.45e-32
SPGP0AAtrna20E,SPGP0Etrna28E,3.45e-32
SPGP0AAtrna20E,SPGP0Etrna27E,3.45e-32
SPGP0AAtrna20E,SPGP0AZtrna22E,3.45e-32
SPGP0AAtrna20E,SPGP0Ctrna4E,3.45e-32
SPGP0AAtrna20E,SPGP0AMtrna31E,3.45e-32
SPGP0AAtrna20E,SPGP0AHtrna18E,3.45e-32
SPGP0AAtrna20E,SPGP0AGtrna30E,3.45e-32
SPGP0AAtrna20E,SPGP0Etrna29E,1.24e-31
SPGP0AAtrna20E,SPGP0Btrna1E,1.62e-25
SPGP0AA01060,SPGP0D01050,3.83e-117
SPGP0AAtrna11M,SPGP0Htrna18M,3.45e-32
SPGP0AAtrna11M,SPGP0Dtrna12M,3.45e-32
SPGP0AAtrna11M,SPGP0AHtrna10M,3.45e-32
SPGP0AAtrna11M,SPGP0AGtrna20M,3.45e-32
SPGP0AA01400,SPGP0I01320,0.0
SPGP0AA01560,SPGP0I01220,0.0
SPGP0AA01660,SPGP0I01130,0.0
SPGP0KCtrna7S,SPGP0AJtrna31S,1.14e-37
SPGP0KCtrna7S,SPGP0KWtrna25S,1.14e-37
SPGP0KCtrna7S,SPGP0AGtrna41S,2.47e-34
SPGP0KCtrna7S,SPGP0Itrna29S,1.15e-32
SPGP0KCtrna7S,SPGP0Htrna39S,1.15e-32
SPGP0KCtrna7S,SPGP0Ftrna34S,1.15e-32
SPGP0KCtrna7S,SPGP0Etrna40S,1.15e-32
SPGP0KCtrna7S,SPGP0AItrna24S,1.15e-32
SPGP0KCtrna7S,SPGP0Btrna3S,1.15e-32
SPGP0KCtrna7S,SPGP0Ctrna9S,5.34e-31
SPGP0KCtrna7S,SPGP0Btrna1S,5.34e-31
SPGP0ABtrna22D,SPGP0Itrna18D,3.45e-32
SPGP0ABtrna22D,SPGP0Htrna31D,3.45e-32
SPGP0ABtrna22D,SPGP0Gtrna29D,3.45e-32
SPGP0ABtrna22D,SPGP0Etrna33D,3.45e-32
SPGP0ABtrna22D,SPGP0Etrna32D,3.45e-32
SPGP0ABtrna22D,SPGP0Dtrna19D,3.45e-32
SPGP0ABtrna22D,SPGP0Ctrna7D,3.45e-32
SPGP0ABtrna22D,SPGP0Ctrna6D,3.45e-32
SPGP0ABtrna22D,SPGP0ADtrna30D,3.45e-32
SPGP0ABtrna22D,SPGP0ABtrna23D,3.45e-32
SPGP0ABtrna22D,SPGP0Btrna1D,1.60e-30
SPGP0ABtrna22D,SPGP0Ftrna21D,2.08e-29
SPGP0ABtrna27T,SPGP0BHtrna30T,9.78e-33
SPGP0ABtrna27T,SPGP0Dtrna22T,9.78e-33
SPGP0ABtrna27T,SPGP0RJtrna8T,9.78e-33
SPGP0ABtrna27T,SPGP0ABtrna28T,9.78e-33
SPGP0ABtrna27T,SPGP0Dtrna23T,4.55e-31
SPGP0ABtrna27T,SPGP0Itrna21T,2.12e-29
SPGP0ABtrna27T,SPGP0Htrna32T,2.12e-29
SPGP0ABtrna27T,SPGP0ALtrna31T,2.12e-29
SPGP0ABtrna27T,SPGP0Btrna1T,2.12e-29
SPGP0ABtrna23D,SPGP0Itrna18D,3.45e-32
SPGP0ABtrna23D,SPGP0Htrna31D,3.45e-32
SPGP0ABtrna23D,SPGP0Gtrna29D,3.45e-32
SPGP0ABtrna23D,SPGP0Etrna33D,3.45e-32
SPGP0ABtrna23D,SPGP0Etrna32D,3.45e-32
SPGP0ABtrna23D,SPGP0Dtrna19D,3.45e-32
SPGP0ABtrna23D,SPGP0Ctrna7D,3.45e-32
SPGP0ABtrna23D,SPGP0Ctrna6D,3.45e-32
SPGP0ABtrna23D,SPGP0ADtrna30D,3.45e-32
SPGP0ABtrna23D,SPGP0Btrna1D,1.60e-30
SPGP0ABtrna23D,SPGP0Ftrna21D,2.08e-29
SPGP0AB00230,SPGP0AE00360,2.05e-65
SPGP0AB00230,SPGP0AF00380,9.43e-64
SPGP0ABtrna31K,SPGP0CBtrna33K,4.55e-31
SPGP0ABtrna31K,SPGP0Gtrna36K,4.55e-31
SPGP0ABtrna31K,SPGP0Ftrna30K,4.55e-31
SPGP0ABtrna31K,SPGP0Etrna41K,4.55e-31
SPGP0ABtrna31K,SPGP0Etrna39K,4.55e-31
SPGP0ABtrna31K,SPGP0BEtrna28K,4.55e-31
SPGP0ABtrna31K,SPGP0RZtrna3K,4.55e-31
SPGP0ABtrna31K,SPGP0AHtrna23K,4.55e-31
SPGP0ABtrna31K,SPGP0AGtrna42K,4.55e-31
SPGP0ABtrna31K,SPGP0AFtrna25K,4.55e-31
SPGP0ABtrna31K,SPGP0AEtrna5K,4.55e-31
SPGP0ABtrna31K,SPGP0Btrna2K,4.55e-31
SPGP0ABtrna31K,SPGP0Btrna1K,4.55e-31
SPGP0AB00430,SPGP0AB00440,7.48e-39
SPGP0ABtrna35S,SPGP0Itrna28S,1.14e-37
SPGP0ABtrna35S,SPGP0ACtrna33S,1.14e-37
SPGP0ABtrna22I,SPGP0Etrna28I,2.77e-33
SPGP0ABtrna22I,SPGP0AXtrna20I,2.77e-33
SPGP0ABtrna22I,SPGP0ATtrna4I,2.77e-33
SPGP0ABtrna22I,SPGP0AOtrna27I,2.77e-33
SPGP0ABtrna22I,SPGP0Ctrna10I,2.77e-33
SPGP0ABtrna22I,SPGP0AMtrna29I,2.77e-33
SPGP0ABtrna22I,SPGP0Btrna2I,2.77e-33
SPGP0ABtrna22I,SPGP0Btrna1I,2.77e-33
SPGP0ABtrna22I,SPGP0ACtrna21I,2.77e-33
SPGP0ABtrna22I,SPGP0ABtrna23I,2.77e-33
SPGP0ABtrna22I,SPGP0Ctrna11I,3.58e-32
SPGP0ABtrna23I,SPGP0Etrna28I,2.77e-33
SPGP0ABtrna23I,SPGP0AXtrna20I,2.77e-33
SPGP0ABtrna23I,SPGP0ATtrna4I,2.77e-33
SPGP0ABtrna23I,SPGP0AOtrna27I,2.77e-33
SPGP0ABtrna23I,SPGP0Ctrna10I,2.77e-33
SPGP0ABtrna23I,SPGP0AMtrna29I,2.77e-33
SPGP0ABtrna23I,SPGP0Btrna2I,2.77e-33
SPGP0ABtrna23I,SPGP0Btrna1I,2.77e-33
SPGP0ABtrna23I,SPGP0ACtrna21I,2.77e-33
SPGP0ABtrna23I,SPGP0Ctrna11I,3.58e-32
SPGP0ABtrna28T,SPGP0BHtrna30T,9.78e-33
SPGP0ABtrna28T,SPGP0Dtrna22T,9.78e-33
SPGP0ABtrna28T,SPGP0RJtrna8T,9.78e-33
SPGP0ABtrna28T,SPGP0Dtrna23T,4.55e-31
SPGP0ABtrna28T,SPGP0Itrna21T,2.12e-29
SPGP0ABtrna28T,SPGP0Htrna32T,2.12e-29
SPGP0ABtrna28T,SPGP0ALtrna31T,2.12e-29
SPGP0ABtrna28T,SPGP0Btrna1T,2.12e-29
SPGP0AB01400,SPGP0AD00200,1.12e-164
SPGP0AB01400,SPGP0C02180,7.63e-82
SPGP0AB01550,SPGP0OF00100,0.0
SPGP0KK00100,SPGP0E00140,4.06e-60
SPGP0ACtrna19F,SPGP0MHtrna5F,1.70e-41
SPGP0ACtrna19F,SPGP0AEtrna6F,1.70e-41
SPGP0ACtrna19F,SPGP0AFtrna17F,3.69e-38
SPGP0ACtrna19F,SPGP0Btrna1F,3.74e-38
SPGP0ACtrna19F,SPGP0Gtrna21F,1.31e-37
SPGP0ACtrna19F,SPGP0Etrna22F,1.72e-36
SPGP0ACtrna19F,SPGP0Btrna2F,7.98e-35
SPGP0ACtrna19F,SPGP0Ftrna20F,3.71e-33
SPGP0ACtrna19F,SPGP0OVtrna4F,1.32e-32
SPGP0ACtrna33S,SPGP0Itrna28S,1.14e-37
SPGP0AC00660,SPGP0I01810,0.0
SPGP0AC00830,SPGP0E01990,0.0
SPGP0ACtrna26T,SPGP0Etrna34T,7.47e-29
SPGP0ACtrna26T,SPGP0Etrna33T,7.47e-29
SPGP0ACtrna26T,SPGP0AQtrna35T,7.47e-29
SPGP0ACtrna26T,SPGP0APtrna36T,7.47e-29
SPGP0ACtrna29K,SPGP0Dtrna26K,2.31e-45
SPGP0ACtrna29K,SPGP0ADtrna37K,2.31e-45
SPGP0ACtrna29K,SPGP0Itrna24K,8.26e-40
SPGP0ACtrna29K,SPGP0Ctrna6K,8.26e-40
SPGP0ACtrna29K,SPGP0Htrna38K,3.84e-38
SPGP0ACtrna29K,SPGP0Etrna40K,3.84e-38
SPGP0ACtrna7C,SPGP0Itrna5C,1.60e-30
SPGP0ACtrna7C,SPGP0Etrna8C,1.60e-30
SPGP0AC01100,SPGP0E01680,0.0
SPGP0ACtrna17N,SPGP0COtrna9N,2.79e-28
SPGP0ACtrna17N,SPGP0Htrna19N,2.79e-28
SPGP0ACtrna17N,SPGP0Etrna21N,2.79e-28
SPGP0ACtrna17N,SPGP0Dtrna14N,2.79e-28
SPGP0ACtrna17N,SPGP0Dtrna13N,2.79e-28
SPGP0ACtrna17N,SPGP0Ctrna4N,2.79e-28
SPGP0ACtrna17N,SPGP0ALtrna18N,2.79e-28
SPGP0ACtrna17N,SPGP0AHtrna11N,2.79e-28
SPGP0ACtrna17N,SPGP0AGtrna22N,2.79e-28
SPGP0ACtrna17N,SPGP0AFtrna12N,2.79e-28
SPGP0ACtrna17N,SPGP0AEtrna3N,2.79e-28
SPGP0ACtrna21I,SPGP0Etrna28I,2.77e-33
SPGP0ACtrna21I,SPGP0AXtrna20I,2.77e-33
SPGP0ACtrna21I,SPGP0ATtrna4I,2.77e-33
SPGP0ACtrna21I,SPGP0AOtrna27I,2.77e-33
SPGP0ACtrna21I,SPGP0Ctrna10I,2.77e-33
SPGP0ACtrna21I,SPGP0AMtrna29I,2.77e-33
SPGP0ACtrna21I,SPGP0Btrna2I,2.77e-33
SPGP0ACtrna21I,SPGP0Btrna1I,2.77e-33
SPGP0ACtrna21I,SPGP0Ctrna11I,3.58e-32
SPGP0AC01320,SPGP0E01490,0.0
SPGP0ACtrna25A,SPGP0Itrna19A,9.78e-33
SPGP0ACtrna25A,SPGP0Gtrna30A,9.78e-33
SPGP0ACtrna25A,SPGP0Gtrna29A,9.78e-33
SPGP0ACtrna25A,SPGP0BXtrna21A,9.78e-33
SPGP0ACtrna25A,SPGP0Ftrna27A,9.78e-33
SPGP0ACtrna25A,SPGP0Etrna35A,9.78e-33
SPGP0ACtrna25A,SPGP0Ctrna4A,9.78e-33
SPGP0ACtrna25A,SPGP0NGtrna33A,9.78e-33
SPGP0ACtrna25A,SPGP0AFtrna20A,9.78e-33
SPGP0ACtrna25A,SPGP0ADtrna31A,9.78e-33
SPGP0ACtrna25A,SPGP0Ftrna26A,4.55e-31
SPGP0ACtrna35G,SPGP0Gtrna40G,5.66e-30
SPGP0ACtrna35G,SPGP0CAtrna37G,5.66e-30
SPGP0ACtrna35G,SPGP0Ftrna36G,5.66e-30
SPGP0ACtrna35G,SPGP0Etrna42G,5.66e-30
SPGP0ACtrna35G,SPGP0BEtrna34G,5.66e-30
SPGP0ACtrna35G,SPGP0Dtrna32G,5.66e-30
SPGP0ACtrna35G,SPGP0Dtrna31G,5.66e-30
SPGP0ACtrna35G,SPGP0ODtrna21G,5.66e-30
SPGP0ACtrna35G,SPGP0AHtrna27G,5.66e-30
SPGP0ACtrna35G,SPGP0AGtrna45G,5.66e-30
SPGP0ACtrna35G,SPGP0AFtrna29G,5.66e-30
SPGP0ACtrna35G,SPGP0AFtrna28G,5.66e-30
SPGP0ACtrna35G,SPGP0AEtrna8G,5.66e-30
SPGP0ACtrna35G,SPGP0AEtrna7G,5.66e-30
SPGP0ACtrna35G,SPGP0KXtrna23G,5.66e-30
SPGP0ACtrna35G,SPGP0Btrna2G,5.66e-30
SPGP0ACtrna35G,SPGP0Btrna1G,5.66e-30
SPGP0ACtrna35G,SPGP0Etrna43G,2.63e-28
SPGP0B00100,SPGP0BF00120,4.88e-160
SPGP0B00110,SPGP0H03950,0.0
SPGP0B00120,SPGP0H03940,0.0
SPGP0B00120,SPGP0NU00100,0.0
SPGP0B00130,SPGP0H03930,0.0
SPGP0Btrna1L,SPGP0Itrna24L,4.23e-37
SPGP0Btrna1L,SPGP0Etrna42L,4.23e-37
SPGP0Btrna1L,SPGP0AOtrna39L,4.23e-37
SPGP0Btrna1L,SPGP0Ctrna12L,4.23e-37
SPGP0Btrna1L,SPGP0KOtrna22L,4.23e-37
SPGP0Btrna1L,SPGP0Btrna2L,4.23e-37
SPGP0Btrna1L,SPGP0ALtrna37L,1.97e-35
SPGP0Btrna1F,SPGP0AFtrna17F,1.70e-41
SPGP0Btrna1F,SPGP0Etrna22F,7.92e-40
SPGP0Btrna1F,SPGP0MHtrna5F,7.92e-40
SPGP0Btrna1F,SPGP0AEtrna6F,7.92e-40
SPGP0Btrna1F,SPGP0Gtrna21F,1.69e-36
SPGP0Btrna1F,SPGP0Ftrna20F,1.72e-36
SPGP0Btrna1F,SPGP0Btrna2F,1.72e-36
SPGP0Btrna1F,SPGP0OVtrna4F,3.66e-33
SPGP0B00840,SPGP0I02120,8.34e-169
SPGP0B00880,SPGP0I02130,0.0
SPGP0Btrna1I,SPGP0Etrna28I,2.77e-33
SPGP0Btrna1I,SPGP0AXtrna20I,2.77e-33
SPGP0Btrna1I,SPGP0ATtrna4I,2.77e-33
SPGP0Btrna1I,SPGP0AOtrna27I,2.77e-33
SPGP0Btrna1I,SPGP0Ctrna10I,2.77e-33
SPGP0Btrna1I,SPGP0AMtrna29I,2.77e-33
SPGP0Btrna1I,SPGP0Btrna2I,2.77e-33
SPGP0Btrna1I,SPGP0Ctrna11I,3.58e-32
SPGP0Btrna1G,SPGP0Gtrna40G,1.22e-31
SPGP0Btrna1G,SPGP0CAtrna37G,1.22e-31
SPGP0Btrna1G,SPGP0Ftrna36G,1.22e-31
SPGP0Btrna1G,SPGP0Etrna42G,1.22e-31
SPGP0Btrna1G,SPGP0BEtrna34G,1.22e-31
SPGP0Btrna1G,SPGP0Dtrna32G,1.22e-31
SPGP0Btrna1G,SPGP0Dtrna31G,1.22e-31
SPGP0Btrna1G,SPGP0ODtrna21G,1.22e-31
SPGP0Btrna1G,SPGP0AHtrna27G,1.22e-31
SPGP0Btrna1G,SPGP0AGtrna45G,1.22e-31
SPGP0Btrna1G,SPGP0AFtrna29G,1.22e-31
SPGP0Btrna1G,SPGP0AFtrna28G,1.22e-31
